([7], [7, 13, 14, 15], [(7, 15), (7, 14), (7, 13), (13, 14), (13, 15), (14, 15)])
([1136], [9, 12, 13, 15], [(9, 12), (9, 13), (9, 15), (12, 13), (12, 15), (13, 15)])
([1142], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1143], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([1144], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1148], [2, 4, 13, 15], [(2, 4), (2, 13), (2, 15), (4, 13), (4, 15), (13, 15)])
([1150], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1151], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1152], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1157], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1160], [10, 11, 13, 15], [(10, 11), (10, 13), (10, 15), (11, 13), (11, 15), (13, 15)])
([1161], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1163], [12, 13, 14, 15], [(12, 15), (12, 13), (12, 14), (13, 14), (13, 15), (14, 15)])
([1164], [3, 13, 14, 15], [(3, 13), (3, 14), (3, 15), (13, 14), (13, 15), (14, 15)])
([1165], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1167], [11, 12, 14, 15], [(11, 12), (11, 14), (11, 15), (12, 14), (12, 15), (14, 15)])
([1169], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1182], [3, 9, 12, 15], [(3, 9), (3, 12), (3, 15), (9, 12), (9, 15), (12, 15)])
([1183], [2, 9, 14, 15], [(2, 9), (2, 14), (2, 15), (9, 14), (9, 15), (14, 15)])
([1190], [2, 9, 11, 15], [(2, 9), (2, 11), (2, 15), (9, 11), (9, 15), (11, 15)])
([1191], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1192], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1193], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1195], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1196], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1197], [2, 4, 13, 15], [(2, 4), (2, 13), (2, 15), (4, 13), (4, 15), (13, 15)])
([1200], [12, 13, 14, 15], [(12, 15), (12, 14), (12, 13), (13, 14), (13, 15), (14, 15)])
([1206], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1207], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 15), (13, 14), (14, 15)])
([1210], [11, 12, 13, 15], [(11, 12), (11, 13), (11, 15), (12, 13), (12, 15), (13, 15)])
([1211], [9, 12, 13, 15], [(9, 12), (9, 13), (9, 15), (12, 13), (12, 15), (13, 15)])
([1213], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1214], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1216], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1219], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1225], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1226], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1231], [10, 13, 14, 15], [(10, 13), (10, 14), (10, 15), (13, 14), (13, 15), (14, 15)])
([1232], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 15), (13, 14), (14, 15)])
([1236], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1240], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1241], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1242], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1245], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1250], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1251], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1252], [3, 10, 13, 15], [(3, 10), (3, 13), (3, 15), (10, 13), (10, 15), (13, 15)])
([1253], [2, 13, 14, 15], [(2, 13), (2, 14), (2, 15), (13, 14), (13, 15), (14, 15)])
([1254], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1259], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1261], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1262], [2, 4, 10, 15], [(2, 10), (2, 4), (2, 15), (4, 10), (4, 15), (10, 15)])
([1263], [2, 10, 14, 15], [(2, 10), (2, 14), (2, 15), (10, 14), (10, 15), (14, 15)])
([1264], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1265], [2, 9, 14, 15], [(2, 9), (2, 14), (2, 15), (9, 14), (9, 15), (14, 15)])
([1269], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1272], [2, 11, 13, 15], [(2, 11), (2, 13), (2, 15), (11, 13), (11, 15), (13, 15)])
([1273], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 15), (13, 14), (14, 15)])
([1274], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
([1277], [12, 13, 14, 15], [(12, 13), (12, 14), (12, 15), (13, 14), (13, 15), (14, 15)])
